id,album,artist,title,rating,rating_percentile
14756,"Castlevania","Kinuyo Yamashita","Heart of Fire",4.964706,100
15042,"The Legend of Zelda: Link's Awakening","Kazumi Totaka, Minako Hamano, Kozue Ishikawa","Overworld",4.9619045,99.99700284729506
15033,"The Legend of Zelda: Link's Awakening","Kazumi Totaka, Minako Hamano, Kozue Ishikawa","Tal Tal Heights",4.9493976,99.99400569459014
14757,"Castlevania","Satoe Terashima","Vampire Killer",4.9418607,99.99100854188521
10016,"Live at Symphony Hall","Video Game Orchestra","Chrono Trigger",4.9289474,99.98801138918027
14912,"SQ Chips","MJ & DJ OMKT","Chrono Trigger Character Medley",4.91875,99.98501423647535
14727,"Castlevania II: Simon's Quest","Kenichi Matsubara","Bloody Tears (Outside Areas)",4.9128714,99.98201708377042
14754,"Castlevania","Kinuyo Yamashita","Wicked Child",4.8534884,99.97901993106548
16969,"Tower Of Heaven","flashygoodness","Pillars of Creation",4.849541,99.97602277836056
10031,"Passion","Eminence","Time's Scar",4.8325,99.97302562565564
14984,"The Legend of Zelda: Oracle of Ages","Pure Sound Inc., Minako Adachi, Kyopi","Overworld",4.825352,99.9700284729507
14728,"Castlevania II: Simon's Quest","Kenichi Matsubara","The Silence of the Daylight (Town)",4.8212123,99.96703132024577
14977,"The Legend of Zelda: Oracle of Ages","Pure Sound Inc., Minako Adachi, Kyopi","Title Screen",4.8163934,99.96403416754085
14965,"VVVVVV","Magnus \"SoulEye\" Pålsson","Pushing Onwards",4.807792,99.96103701483591
14785,"Castlevania III: Dracula's Curse","Jun Funahashi, Yukie Morimoto, Hidenori Maezawa","Beginning",4.7894735,99.95803986213097
10091,"Nostalgic Pleasure","Thunderclash","Mega Men (Mega Man 2)",4.77931,99.95504270942604
10006,"CADENZA -Gyakuten Saiban 1-","Magical Trick Society","Pressing Pursuit ~ Cornered",4.7788234,99.95204555672112
15037,"The Legend of Zelda: Link's Awakening","Kazumi Totaka, Minako Hamano, Kozue Ishikawa","Mabe Village",4.7708335,99.94904840401618
14799,"Metroid","Hirokazu Tanaka","Brinstar",4.765,99.94605125131125
14963,"VVVVVV","Magnus \"SoulEye\" Pålsson","Potential for Anything",4.7636366,99.94305409860632
14908,"SQ Chips","MJ & DJ OMKT","Chrono Trigger \"Chrono Trigger\"",4.7445784,99.94005694590139
14966,"VVVVVV","Magnus \"SoulEye\" Pålsson","Pressure Cooker",4.7343283,99.93705979319645
1635,"Ys: The Oath in Felghana","Yukihiro Jindo","The Boy Who Had Wings",4.729114,99.93406264049153
14774,"Castlevania III: Dracula's Curse","Jun Funahashi, Yukie Morimoto, Hidenori Maezawa","Aquarius",4.716129,99.93106548778661
11226,"The Legend of Zelda: Ocarina of Time","ZREO","Hyrule Field Main Theme",4.714286,99.92806833508168
14967,"VVVVVV","Magnus \"SoulEye\" Pålsson","Piercing the Sky",4.70625,99.92507118237674
14780,"Castlevania III: Dracula's Curse","Jun Funahashi, Yukie Morimoto, Hidenori Maezawa","Deja Vu",4.703704,99.92207402967182
11231,"The Legend of Zelda: Ocarina of Time","ZREO","Gerudo Valley (ZREO)",4.67907,99.91907687696688
14803,"Metroid","Hirokazu Tanaka","Title",4.6621623,99.91607972426195
1,"Bravely Default","Revo","Conflict's Chime",4.6513515,99.91308257155703
14725,"Castlevania II: Simon's Quest","Kenichi Matsubara","Monster Dance (Nighttime Theme)",4.6457143,99.91008541885209
14962,"VVVVVV","Magnus \"SoulEye\" Pålsson","Positive Force",4.6444445,99.90708826614716
14778,"Castlevania III: Dracula's Curse","Jun Funahashi, Yukie Morimoto, Hidenori Maezawa","Mad Forest",4.642105,99.90409111344223
11225,"The Legend of Zelda: Ocarina of Time","ZREO","Kokiri Forest (ZREO)",4.6411767,99.9010939607373
11224,"The Legend of Zelda: Ocarina of Time","ZREO","Lost Woods",4.633333,99.89809680803236
14964,"VVVVVV","Magnus \"SoulEye\" Pålsson","Passion for Exploring",4.621212,99.89509965532744
14996,"The Legend of Zelda: Oracle of Ages","Pure Sound Inc., Minako Adachi, Kyopi","Credits",4.618868,99.8921025026225
10087,"Nostalgic Pleasure","Thunderclash","Agahnim's Return, A Tribute to the Past (The Legend of Zelda)",4.612903,99.88910534991757
14753,"Castlevania","Satoe Terashima","Stalker",4.612,99.88610819721265
1580,"Ys VI: The Ark of Napishtim","Falcom Sound Team jdk","Release Of The Far West Ocean",4.6119404,99.88311104450773
15852,"Chip unDeath","SAVESTATES","Fired From the Plant",4.6114287,99.8801138918028
1586,"Ys VI: The Ark of Napishtim","Falcom Sound Team jdk","Ernst",4.61,99.87711673909786
14969,"VVVVVV","Magnus \"SoulEye\" Pålsson","Predestined Fate",4.6072726,99.87411958639292
14800,"Metroid","Hirokazu Tanaka","Kraid's Lair",4.604706,99.871122433688
10086,"Nostalgic Pleasure","Thunderclash","Mega Medley (Mega Man X)",4.594203,99.86812528098307
10028,"Passion","Eminence","Dream of the Shore - Bordering Another World",4.58,99.86512812827813
14899,"SQ Chips2","Hidekazu Tanaka","The Girl Who Stole the Stars ~ Fragments of a Dream (from CHRONO CROSS)",4.5717173,99.86213097557321
1576,"Ys Origin","Yuzo Koshiro, Falcom Sound Team jdk","Over Drive (Arrange)",4.5675,99.85913382286827
1590,"Ys: Memories of Celceta","Toshiharu Okajima, Falcom Sound Team jdk","Seeking the Vanished Mask",4.5571427,99.85613667016334
16021,"Pixel","Auxcide","New Hope [ Star Wars ]",4.5346937,99.85313951745842
11233,"The Legend of Zelda: Ocarina of Time","ZREO","Windmill Hut",4.531579,99.85014236475348
15951,"Chiptunez of Destiny","Order of Týr","Chasing After the Sunlight (Chiptune Version)",4.5291667,99.84714521204855
10015,"Live at Symphony Hall","Video Game Orchestra","Vampire Killer (Castlevania)",4.526923,99.84414805934362
19200,"Donkey Kong Country 2: Diddy's Kong Quest","halc","The Forest That Never Sleeps",4.5236363,99.8411509066387
14919,"Gimmick!","Masashi Kageyama","Happy Birthday",4.5227275,99.83815375393377
10085,"Nostalgic Pleasure","Thunderclash","Dark Lord Bowser (Super Mario Series)",4.5206895,99.83515660122883
15955,"Chiptunez of Destiny","Order of Týr","Ignite the Desire (Chiptune Version)",4.516667,99.83215944852391
1606,"Ys: Memories of Celceta","Falcom Sound Team jdk","Burning Sword",4.512195,99.82916229581897
15265,"Decades","Matt Simmonds (4mat)","1989",4.4972973,99.82616514311404
1601,"Ys: Memories of Celceta","Falcom Sound Team jdk, Toshiharu Okajima","Underground Ruins",4.496,99.82316799040912
10017,"Live at Symphony Hall","Video Game Orchestra","Sakimoto Medley (Final Fantasy Tactics)",4.490625,99.82017083770418
14909,"SQ Chips","SEXY-SYNTHESIZER","Final Fantasy IV - V - VI Ending Medley",4.487805,99.81717368499925
15917,"Chip Country","PolarBirds","Fear Factory (Dystopia Rendition)",4.4876714,99.81417653229431
10,"Bravely Default","Revo","The Fascinating Flower Country",4.481081,99.81117937958939
15856,"Calm Your Nerves","SAVESTATES","Tension And Release",4.48,99.80818222688445
10084,"Nostalgic Pleasure","Thunderclash","The Warrior's Code (Street Fighter 2 & Punch-Out)",4.471642,99.80518507417952
15129,"Comic Book Music Vol. 1","Shawn Daley","The Underwater Welder",4.470968,99.8021879214746
15953,"Chiptunez of Destiny","Order of Týr","Angels of Majesty (Chiptune Version)",4.4693875,99.79919076876966
10090,"Nostalgic Pleasure","Thunderclash","He Wants To Suck Your... (Castlevania Series)",4.459649,99.79619361606474
15032,"The Legend of Zelda: Link's Awakening","Kazumi Totaka, Minako Hamano, Kozue Ishikawa","Mysterious Forest",4.4565215,99.7931964633598
14896,"SQ Chips2","YMCK","Opening Theme (from FINAL FANTASY)",4.4523077,99.79019931065488
14729,"Castlevania II: Simon's Quest","Kenichi Matsubara","Dwelling of Doom (Mansions)",4.4490566,99.78720215794995
15198,"Mega Man 11 Soundtrack Project","Xavier Dang (mv)","WAR FIELD (DR. WILY STAGE 1)",4.4466667,99.78420500524501
11237,"The Legend of Zelda: Ocarina of Time","ZREO","End Credits",4.4461536,99.78120785254009
15170,"papillons","xyce","mysterieux-deux",4.4416666,99.77821069983516
19214,"Donkey Kong Country 2: Diddy's Kong Quest","Leandro Abreu","Sinfonía del Sabio",4.44,99.77521354713022
11291,"Chrono Trigger Original Sound Version Live","David Hsu","Chrono and Marle ~ Far Off Promise",4.4375,99.7722163944253
11292,"Chrono Trigger Original Sound Version Live","Dylan Wiest","The Brink of Time",4.4339623,99.76921924172036
15068,"Mother","Keiichi Suzuki, Hirokazu Tanaka","Snowman",4.431579,99.76622208901543
1593,"Ys: Memories of Celceta","Falcom Sound Team jdk, Noriyuki Kamikura","Gust of Wind",4.4311113,99.76322493631051
14786,"Castlevania III: Dracula's Curse","Jun Funahashi, Yukie Morimoto, Hidenori Maezawa","Castle Bridge",4.4304347,99.76022778360557
15039,"The Legend of Zelda: Link's Awakening","Kazumi Totaka, Minako Hamano, Kozue Ishikawa","Staff Roll",4.4206896,99.75723063090064
1129,"Shadow of the Colossus","Kow Otani","Counterattack",4.419048,99.75423347819572
16077,"Forgotten Music","RushJet1","Return to Control",4.41875,99.7512363254908
1131,"Shadow of the Colossus","Kow Otani","Prologue",4.417544,99.74823917278586
1605,"Ys: Memories of Celceta","Falcom Sound Team jdk","Ancient Legend",4.4157896,99.74524202008092
15065,"Mother","Keiichi Suzuki, Hirokazu Tanaka","Field 2",4.414815,99.742244867376
20365,"Final Fantasy IX","katethegreat19","The Rose General",4.4139132,99.73924771467107
1598,"Ys: Memories of Celceta","Falcom Sound Team jdk","Harlequin's Temptation",4.4102564,99.73625056196613
1596,"Ys: Memories of Celceta","Yukihiro Jindo, Falcom Sound Team jdk","The Foliage Ocean in Celceta",4.4037037,99.73325340926121
15866,"Calm Your Nerves","SAVESTATES","Wrestlevania II: Symphony of the Folding Chair",4.4,99.73025625655627
1589,"Ys VI: The Ark of Napishtim","Falcom Sound Team jdk","Mountain Zone",4.4,99.72725910385134
19211,"Donkey Kong Country 2: Diddy's Kong Quest","Protricity","Forest Birdcussion",4.4,99.7242619511464
14907,"SQ Chips","Hige Driver","Final Fantasy III \"Battle 2\"",4.3967214,99.72126479844148
1592,"Ys: Memories of Celceta","Falcom Sound Team jdk, Toshiharu Okajima","Forest of Dawn",4.3959184,99.71826764573655
1602,"Ys: Memories of Celceta","Toshiharu Okajima, Falcom Sound Team jdk","Black Wings",4.395122,99.71527049303161
11244,"Rock n' Roll Cereal","Entertainment System","Ba Dop-A-Doop",4.393846,99.71227334032669
11310,"VGM Acapella: Volume 2","Smooth McGroove","Chrono Trigger - Corridors of Time (Zeal Theme)",4.39,99.70927618762177
14898,"SQ Chips2","KPLECRAFT","Seymour Battle (from FINAL FANTASY X)",4.389474,99.70627903491683
20355,"THE ANSWER - Armored Core Tribute Album -","Mattias Häggström Gerdt","Dropping Atoms",4.386667,99.7032818822119
15949,"Chiptunez of Destiny","Order of Týr","To Yourself, Be True (Chiptune Version)",4.3813953,99.70028472950698
20432,"Apex 2014: A New Challenger!!","Flexstyle, OceansAndrew","S-Tier",4.381132,99.69728757680204
10023,"Live at Symphony Hall","Video Game Orchestra","Theme of Grandia (Grandia)",4.379487,99.6942904240971
19202,"Donkey Kong Country 2: Diddy's Kong Quest","Protricity","Brambles in the Breeze",4.3791046,99.69129327139218
11241,"Rock n' Roll Cereal","Entertainment System","Mario 64",4.3777776,99.68829611868725
16,"Bravely Default","Revo","Horizon of Light and Shadow",4.3754387,99.68529896598231
16001,"Summertunes","Malmen","Unbelievable Lips",4.3733335,99.68230181327739
10001,"CADENZA -Gyakuten Saiban 1-","Magical Trick Society","Ryuichi Naruhodo ~ Objection! 2001",4.3703704,99.67930466057246
16022,"Pixel","Auxcide","Fire and Ice [ Game of Thrones ]",4.369565,99.67630750786752
14638,"Sonic the Hedgehog Pocket Adventure","Maitaro","Boss Theme",4.366667,99.6733103551626
15045,"The Legend of Zelda: Link's Awakening","Kazumi Totaka, Minako Hamano, Kozue Ishikawa","Sword Search",4.366667,99.67031320245766
15958,"Chiptunez of Destiny","Order of Týr","Lightning Strikes (Chiptune Version)",4.366667,99.66731604975273
10089,"Nostalgic Pleasure","Thunderclash","The Pink Block (Tetris & Kirby's Dreamland)",4.3638887,99.6643188970478
20440,"Sonic 3 & Knuckles: Project Chaos","SnappleMan","Malicious Fingers",4.361765,99.66132174434289
15171,"papillons","xyce, radix","rainbow dash!",4.3555555,99.65832459163795
20387,"Super Mario RPG: Legend of the Seven Stars","Orkybash","Mushroom Way Madness",4.3545456,99.65532743893301
16004,"Noisechan & Nugget: Adventures in Chiptunes","TQ-Jam","Promise",4.3533335,99.65233028622808
19239,"Sonic the Hedgehog","Diggi Dis","Still in Your Marble Zone",4.351613,99.64933313352316
15950,"Chiptunez of Destiny","Order of Týr","Dawn of Reckoning (Chiptune Version)",4.3512197,99.64633598081822
11243,"Rock n' Roll Cereal","Entertainment System","Super Medley",4.349091,99.64333882811329
15046,"The Legend of Zelda: Link's Awakening","Kazumi Totaka, Minako Hamano, Kozue Ishikawa","The Ghost's House",4.349091,99.64034167540837
11228,"The Legend of Zelda: Ocarina of Time","ZREO","Zora's Domain (ZREO)",4.3485713,99.63734452270343
10000,"CADENZA -Gyakuten Saiban 1-","Magical Trick Society","Mayoi Ayasato ~ Turnabout Sisters Theme 2001",4.3454547,99.6343473699985
15942,"Bad Joke EP","Random","Micawber's Moan",4.344186,99.63135021729357
15064,"Mother","Keiichi Suzuki, Hirokazu Tanaka","Field 1",4.3441176,99.62835306458864
14961,"VVVVVV","Magnus \"SoulEye\" Pålsson","Popular Potpourri",4.336508,99.6253559118837
19240,"Sonic the Hedgehog","The Cynic Project","April Rain",4.334328,99.62235875917878
15995,"Summertunes","Vincenzo","Summer Thing",4.3285713,99.61936160647386
1465,"Shining Wind","Kaoru Okada","Raging Soul Blade",4.322581,99.61636445376892
11234,"The Legend of Zelda: Ocarina of Time","ZREO","Kakariko Village (ZREO)",4.3212123,99.61336730106399
1597,"Ys: Memories of Celceta","Falcom Sound Team jdk","The False God of Causality",4.32,99.61037014835907
11302,"Chrono Trigger Original Sound Version Live","Dylan Wiest","The Day the World Revived",4.3190475,99.60737299565413
14784,"Castlevania III: Dracula's Curse","Jun Funahashi, Yukie Morimoto, Hidenori Maezawa","Riddle",4.317949,99.6043758429492
15907,"Chip Country","Laffe the Fox","Hot Head Bop",4.316,99.60137869024427
11239,"The Legend of Zelda: Ocarina of Time","ZREO","Title Theme",4.311111,99.59838153753934
16899,"Shantae","Jake Kaufman (virt)","Scuttle Town Ablaze! (Intro Stage)",4.311111,99.5953843848344
1607,"Ys: Memories of Celceta","Noriyuki Kamikura, Falcom Sound Team jdk","Adventurer's Birth",4.3076925,99.59238723212948
15865,"Calm Your Nerves","SAVESTATES","The Girl Who Read an Internet Forum and Then Exploded",4.306667,99.58939007942455
16084,"Forgotten Music","RushJet1","Ancient Ruin Adventure",4.303226,99.58639292671961
15948,"Happy Ending After All","Random","Beautiful Brutality",4.302564,99.58339577401468
1130,"Shadow of the Colossus","Kow Otani","Gate Watcher of the Castle Ruins",4.3018184,99.58039862130975
1603,"Ys: Memories of Celceta","Falcom Sound Team jdk","Frontier Town -Casnan-",4.295,99.57740146860482
11296,"Chrono Trigger Original Sound Version Live","Colin Jochimski","Wind Scene",4.2943397,99.5744043158999
15047,"The Legend of Zelda: Link's Awakening","Kazumi Totaka, Minako Hamano, Kozue Ishikawa","Color Dungeon",4.2920637,99.57140716319498
14645,"Sonic the Hedgehog 2 (GG)","Tomozou Endo, Naofumi Hataya, Masafumi Ogata, Tomonori Sawada","Green Hills Zone",4.2915254,99.56841001049004
15910,"Chip Country","AQ64","Bonus Room Blitz (AQ64)",4.2914286,99.5654128577851
15867,"Calm Your Nerves","SAVESTATES","Whatever You're Doing, It's Not Therapy",4.29,99.56241570508017
11308,"VGM Acapella: Volume 2","Smooth McGroove","Mega Man 2 - Dr. Wily Stage 2",4.288235,99.55941855237525
15128,"Comic Book Music Vol. 1","Shawn Daley","Chameleon",4.288235,99.55642139967031
1608,"Ys I&II Chronicles","Falcom Sound Team jdk","The Morning Grow",4.285,99.55342424696538
15886,"FantomenK (Singles)","FantomenK","Virgin Birds",4.2846155,99.55042709426046
10096,"Castlevania: Portrait of Ruin","Manuel Mora","The Gears Go Awry",4.282927,99.54742994155552
15952,"Chiptunez of Destiny","Order of Týr","Identity (Chiptune Version)",4.281081,99.54443278885059
15177,"papillons","xyce","grecque",4.2789474,99.54143563614566
14911,"SQ Chips","SEXY-SYNTHESIZER","Seiken Densetsu 2 \"Meridian Festival\"",4.277551,99.53843848344073
19160,"Super Mario Galaxy","Squint","Gusty Piano in a Garden",4.276543,99.5354413307358
14915,"Gimmick!","Masashi Kageyama","Strange Memories of Death",4.2679243,99.53244417803087
16015,"Speck","Auxcide","The Moon [ Duck Tales ]",4.266667,99.52944702532595
14903,"SQ Chips","Another Infinity","Final Fantasy VIII \"Eyes On Me\"",4.262963,99.52644987262101
14628,"Sonic the Hedgehog Pocket Adventure","Maitaro","Options Screen",4.2606063,99.52345271991608
1690,"Perfect World International","Perfect World Entertainment","Broken Dream Island ~ Waterbeast Shore",4.258537,99.52045556721116
19234,"Sonic the Hedgehog","Rayza","Green Hill Zone (Euroclub '95 Mix)",4.2558823,99.51745841450622
1599,"Ys: Memories of Celceta","Falcom Sound Team jdk","The Great Forest of Celceta",4.2555556,99.51446126180129
16073,"Forgotten Music","RushJet1","Exam Slam",4.2545457,99.51146410909637
15888,"FantomenK (Singles)","FantomenK","The Massacre (Extended Version)",4.252941,99.50846695639143
11246,"Rock n' Roll Cereal","Entertainment System","Legendary Medley",4.2527776,99.5054698036865
1604,"Ys: Memories of Celceta","Noriyuki Kamikura, Falcom Sound Team jdk","The Morning After the Storm",4.2526317,99.50247265098156
16031,"Pixel","Auxcide","PIXEL",4.252174,99.49947549827664
1581,"Ys VI: The Ark of Napishtim","Falcom Sound Team jdk","The Depth Napishtim",4.249057,99.4964783455717
10075,"Zero Wing","CarboHydroM","Open Future",4.245614,99.49348119286677
15185,"4chpcm love","xyce","dreidl",4.2444444,99.49048404016185
14910,"SQ Chips","SEXY-SYNTHESIZER","Final Fantasy Gaiden - Seiken Densetsu \"Final Battle ~ Mana Palace\"",4.2413793,99.48748688745691
14788,"Castlevania III: Dracula's Curse","Jun Funahashi, Yukie Morimoto, Hidenori Maezawa","Prelude",4.239024,99.48448973475199
15921,"Chip Country","spOOked","Simian Segue (spOOked reMiX)",4.2388887,99.48149258204705
15941,"Bad Joke EP","Random","Spontaneous Devotion",4.2380953,99.47849542934213
14630,"Sonic the Hedgehog Pocket Adventure","Maitaro","Secret Plant Zone (Act 1)",4.237838,99.4754982766372
15957,"Chiptunez of Destiny","Order of Týr","Odin Speaks (Chiptune Version)",4.237838,99.47250112393226
20366,"Final Fantasy IX","Sonicade","You Are Not Confined",4.237288,99.46950397122734
19236,"Sonic the Hedgehog","djpretzel","Love Hurts",4.2354836,99.4665068185224
10077,"Shadow of the Beast","daXX","Title Orchestra Remix",4.2349205,99.46350966581747
15058,"Mother","Keiichi Suzuki, Hirokazu Tanaka","Shop",4.231818,99.46051251311255
15954,"Chiptunez of Destiny","Order of Týr","Control (Chiptune Version)",4.231579,99.45751536040761
14701,"Darkwing Duck","Yasuaki Fujita","The Bridge (Quackerjack's Stage)",4.2313724,99.45451820770268
19265,"Return All Robots!","zircon","Training Montage",4.2313724,99.45152105499776
14696,"Shinra Banshou","Nobuhito Koise","SUPER SONIC SAILING (Happy End)",4.227907,99.44852390229282
10022,"Live at Symphony Hall","Video Game Orchestra","Snake Eater (Metal Gear Solid 3)",4.2246575,99.44552674958788
19162,"Super Mario Galaxy","Guifrog","Little Glockenspiel",4.224242,99.44252959688296
15859,"Calm Your Nerves","SAVESTATES","Demo Reel of Misfortune",4.22,99.43953244417804
15986,"1-Minute","Rush Coil","Chip Thievery",4.22,99.4365352914731
14762,"Castlevania: The Adventure","Shigeru Fukutake, Hidehiro Funauchi, Norio Hanzawa","Battle of the Holy",4.218868,99.43353813876817
14747,"Castlevania II: Belmont's Revenge","Hidehiro Funauchi","New Messiah",4.218421,99.43054098606325
14765,"Castlevania: The Adventure","Shigeru Fukutake, Hidehiro Funauchi, Norio Hanzawa","Revenge",4.2163935,99.42754383335831
15059,"Mother","Keiichi Suzuki, Hirokazu Tanaka","Battle 2",4.2153845,99.42454668065338
15194,"Mega Man 11 Soundtrack Project","Xavier Dang (mv)","WILY MACHINE",4.213333,99.42154952794844
15080,"Gremlins 2: The New Batch","Naoki Kodaka","The Office",4.2106667,99.41855237524352
15130,"Comic Book Music Vol. 1","Shawn Daley","Lonely City",4.2095237,99.41555522253859
20381,"Final Fantasy IX","MkVaff","Melodies of Life (Arranged)",4.207692,99.41255806983365
14779,"Castlevania III: Dracula's Curse","Jun Funahashi, Yukie Morimoto, Hidenori Maezawa","Evergreen",4.205263,99.40956091712873
15069,"Balloon Fight","Hirokazu Tanaka","Bonus Round",4.2044945,99.4065637644238
15060,"Mother","Keiichi Suzuki, Hirokazu Tanaka","Live House Song",4.2043476,99.40356661171886
16883,"Legacy of the Wizard","Yuzo Koshiro","Elf's Theme",4.2040815,99.40056945901394
15178,"papillons","xyce","tempête d'épées",4.2,99.397572306309
15179,"papillons","xyce","fouilles",4.2,99.39457515360408
1577,"Ys VI: The Ark of Napishtim","Falcom Sound Team jdk","Defend! And Escape!",4.2,99.39157800089914
15861,"Calm Your Nerves","SAVESTATES","Searching for Resolution",4.2,99.38858084819422
15894,"FantomenK (Singles)","FantomenK","Playing With Power",4.2,99.38558369548929
15956,"Chiptunez of Destiny","Order of Týr","Fight On, Forever (Chiptune Version)",4.195,99.38258654278435
14755,"Castlevania","Kinuyo Yamashita","Walking On the Edge",4.192453,99.37958939007943
14759,"Castlevania","Satoe Terashima","Out of Time",4.192157,99.3765922373745
11304,"Chrono Trigger Original Sound Version Live","Kyle Landry","Singing Mountain",4.19,99.37359508466956
16895,"Shantae","Jake Kaufman (virt)","Genie in a Battle! (Boss Battle)",4.1890907,99.37059793196464
14743,"Castlevania II: Belmont's Revenge","Hidehiro Funauchi","Praying Hands",4.1885715,99.3676007792597
19177,"Extreme-G","bLiNd","G-Storm",4.1870966,99.36460362655477
1594,"Ys: Memories of Celceta","Falcom Sound Team jdk","Tower of Guidance ~ A Kiss for Eldeel",4.1866665,99.36160647384983
1600,"Ys: Memories of Celceta","Falcom Sound Team jdk","The Dawn of Ys",4.1866665,99.35860932114491
15132,"Comic Book Music Vol. 1","Shawn Daley","The Plutonian",4.1857142,99.35561216843998
14633,"Sonic the Hedgehog Pocket Adventure","Maitaro","Secret Plant Zone (Act 2)",4.185,99.35261501573504
10012,"Over the Sky -Final Fantasy XII-","Magical Trick Society","The Dalmasca Estersand",4.183784,99.34961786303013
15854,"Chip unDeath","SAVESTATES","WT4 (Undead Version)",4.1826086,99.3466207103252
15998,"Summertunes","coda","Beach in the Sky",4.181818,99.34362355762026
10071,"From 8 To Infinity","Zubareus","Silver Surfer",4.18,99.34062640491533
11359,"Heavy Troopa is Ready to Launch!","Girlz Melon","Here's Some Weapons",4.1787233,99.3376292522104
14698,"Shinra Banshou","Nobuhito Koise","THE UNIVERSE (Opening)",4.1764708,99.33463209950547
19168,"Stunt Race FX","analoq","Thin Glow",4.1738095,99.33163494680053
15182,"4chpcm love","xyce","genesis",4.173333,99.32863779409561
15197,"Mega Man 11 Soundtrack Project","Xavier Dang (mv)","ELECTRIC CORRIDORS (DR. WILY STAGE 2)",4.1714287,99.32564064139068
1595,"Ys: Memories of Celceta","Falcom Sound Team jdk","In the Fires of Ignition",4.1707315,99.32264348868574
19201,"Donkey Kong Country 2: Diddy's Kong Quest","Scott Peeples","Ghost of St. Helens",4.1666665,99.31964633598082
15940,"Bad Joke EP","Random","Sitges Savepoint",4.163636,99.31664918327589
20449,"Sonic 3 & Knuckles: Project Chaos","Kanjika","Breathtaking Vision",4.163636,99.31365203057095
15893,"FantomenK (Singles)","FantomenK","Platforms & Pitfalls",4.1615386,99.31065487786603
15125,"Comic Book Music Vol. 1","Shawn Daley","In Brightest Day",4.16129,99.30765772516109
15889,"FantomenK (Singles)","FantomenK","Dischipo",4.1583333,99.30466057245617
14858,"Double Dragon III: The Sacred Stones","Nazaki Inoue, Kame Hirarin","USA",4.1581397,99.30166341975124
15082,"Gremlins 2: The New Batch","Naoki Kodaka","T.V. Set",4.157447,99.29866626704631
16059,"Triptunes","Blitz Lunar","Holyday",4.1571426,99.29566911434138
16889,"Shantae","Jake Kaufman (virt)","Ending Theme (Roll Credits)",4.156,99.29267196163644
10010,"Over the Sky -Final Fantasy XII-","Magical Trick Society","Giza Plains",4.1513515,99.28967480893152
1520,"White Knight Chronicles","Takeshi Inoue,Yumiko Hashizume,Noriyasu Agematsu","A Worthy Opponent Draws Near",4.15,99.28667765622659
11319,"But Thou Must EP","Descendants of Erdrick","A Slime Draws Near!",4.1491528,99.28368050352165
11299,"Chrono Trigger Original Sound Version Live","Dylan Wiest","The Hidden Truth",4.1476192,99.28068335081673
15964,"NOW THAT'S WHAT I CALL KULOR!","Kulor","Pachelbel's Pirate Ship",4.1466665,99.2776861981118
15034,"The Legend of Zelda: Link's Awakening","Kazumi Totaka, Minako Hamano, Kozue Ishikawa","Link and Marin Talk",4.1458335,99.27468904540686
14634,"Sonic the Hedgehog Pocket Adventure","Maitaro","Aerobase Zone",4.1454544,99.27169189270192
14792,"Killer Instinct (GB)","Graeme Norgate, Robin Beanland","Title Tune",4.14375,99.268694739997
15124,"Comic Book Music Vol. 1","Shawn Daley","Chew",4.141667,99.26569758729207
14901,"SQ Chips2","chisyamori","Flight (from Xenogears)",4.1413794,99.26270043458715
1499,"Bionic Commando (2009)","Jamie Christopherson","Main Theme",4.1410255,99.25970328188221
16008,"Noisechan & Nugget: Adventures in Chiptunes","Jake Kaufman (virt)","The Artichoke King",4.1405406,99.25670612917729
14702,"Darkwing Duck","Yasuaki Fujita","The Forest (Bushroot's Stage)",4.14,99.25370897647235
14672,"Hurdle Turtle","Octapus","The Great Escape",4.139535,99.25071182376742
16019,"Speck","Auxcide","The Padstow Missile Crisis [ Solarbear is a grade-A noob tier LSDJ user on the seventh plane of terrible ]",4.1384616,99.2477146710625
15127,"Comic Book Music Vol. 1","Shawn Daley","War in the Sun",4.137931,99.24471751835756
20351,"Final Fantasy VII: Voices of the Lifestream","Jillian Aversa, zircon","Deliverance of the Heart",4.1369863,99.24172036565263
14968,"VVVVVV","Magnus \"SoulEye\" Pålsson","Paced Energy (Max Confidence)",4.135,99.2387232129477
10102,"Gamer Symphony Orchestra Spring 2010","University of Maryland Gamer Symphony Orchestra","Gusty Garden Galaxy",4.1313434,99.23572606024277
14673,"Hurdle Turtle","Octapus","Murman",4.1277776,99.23272890753783
10013,"Over the Sky -Final Fantasy XII-","Magical Trick Society","Clash on the Big Bridge ~FFXII Version~",4.1272726,99.22973175483291
15118,"Bloo Kid","Eiswuxe","World 1",4.1272726,99.22673460212798
19199,"Donkey Kong Country 2: Diddy's Kong Quest","Ross Kmet","Brambles Open Minds Like Bubbles",4.126923,99.22373744942304
15126,"Comic Book Music Vol. 1","Shawn Daley","The Viltrumite War",4.124138,99.22074029671812
15186,"4chpcm love","xyce","ella",4.124138,99.2177431440132
20378,"Final Fantasy IX","Tuba Lin","Shepherd Won't Alone",4.124,99.21474599130826
15890,"FantomenK (Singles)","FantomenK","Goodbye Summer, Hello Winter",4.1235294,99.21174883860333
14900,"SQ Chips2","SEXY-SYNTHESIZER","Prologue Movie (from FINAL FANTASY TACTICS)",4.122807,99.2087516858984
14787,"Castlevania III: Dracula's Curse","Jun Funahashi, Yukie Morimoto, Hidenori Maezawa","Clockwork",4.122449,99.20575453319347
